,date,time,loc,population,wd
2052,20200924,12,11410585,65984.9529,412
2053,20200924,13,11410585,69263.0754,413
2054,20200924,14,11410585,70092.0234,414
2055,20200924,15,11410585,68087.3714,415
2056,20200924,16,11410585,64616.594,416
2057,20200924,17,11410585,59890.8625,417
2058,20200924,18,11410585,56509.5204,418
2059,20200924,19,11410585,53908.895,419
2060,20200924,20,11410585,50826.2052,420
2061,20200924,21,11410585,47868.2039,421
2062,20200924,22,11410585,43871.0765,422
2063,20200924,23,11410585,37980.5584,423
2064,20200925,00,11410585,36960.5897,500
2065,20200925,01,11410585,36348.9379,501
2066,20200925,02,11410585,35993.8212,502
2067,20200925,03,11410585,35727.6665,503
2068,20200925,04,11410585,35986.3275,504
2069,20200925,05,11410585,37182.5633,505
2070,20200925,06,11410585,39372.3354,506
2071,20200925,07,11410585,45058.857,507
2072,20200925,08,11410585,51016.5272,508
2073,20200925,09,11410585,57264.664,509
2074,20200925,10,11410585,60101.0876,510
2075,20200925,11,11410585,61915.1471,511
2076,20200925,12,11410585,63782.7012,512
2077,20200925,13,11410585,66909.2533,513
2078,20200925,14,11410585,67619.8272,514
2079,20200925,15,11410585,66291.3179,515
2080,20200925,16,11410585,63369.9524,516
2081,20200925,17,11410585,58919.5616,517
2082,20200925,18,11410585,56312.691,518
2083,20200925,19,11410585,55178.5797,519
2084,20200925,20,11410585,52920.4356,520
2085,20200925,21,11410585,49573.2,521
2086,20200925,22,11410585,45023.6948,522
2087,20200925,23,11410585,39067.4251,523
2088,20200926,00,11410585,38246.7283,600
2089,20200926,01,11410585,36886.4652,601
2090,20200926,02,11410585,36382.2324,602
2091,20200926,03,11410585,36174.0569,603
2092,20200926,04,11410585,36126.2705,604
2093,20200926,05,11410585,36687.0154,605
2094,20200926,06,11410585,37426.1566,606
2095,20200926,07,11410585,38867.4091,607
2096,20200926,08,11410585,41571.3855,608
2097,20200926,09,11410585,44464.8041,609
2098,20200926,10,11410585,46711.6175,610
2099,20200926,11,11410585,47856.771,611
2100,20200926,12,11410585,49384.2308,612
2101,20200926,13,11410585,51823.2102,613
2102,20200926,14,11410585,52483.3627,614
2103,20200926,15,11410585,52539.2143,615
2104,20200926,16,11410585,52633.2214,616
2105,20200926,17,11410585,52589.1026,617
2106,20200926,18,11410585,51877.688,618
2107,20200926,19,11410585,50923.9383,619
2108,20200926,20,11410585,48244.3521,620
2109,20200926,21,11410585,45529.1986,621
2110,20200926,22,11410585,41780.0851,622
2111,20200926,23,11410585,37314.6538,623
2112,20200927,00,11410585,36609.553,700
2113,20200927,01,11410585,35755.8129,701
2114,20200927,02,11410585,35365.7195,702
2115,20200927,03,11410585,34948.1479,703
2116,20200927,04,11410585,34709.7771,704
2117,20200927,05,11410585,35094.3292,705
2118,20200927,06,11410585,35498.102,706
2119,20200927,07,11410585,35537.6643,707
2120,20200927,08,11410585,35841.5979,708
2121,20200927,09,11410585,37293.9866,709
2122,20200927,10,11410585,38836.8289,710
2123,20200927,11,11410585,40912.4035,711
2124,20200927,12,11410585,43189.4472,712
2125,20200927,13,11410585,45785.2064,713
2126,20200927,14,11410585,46914.0933,714
2127,20200927,15,11410585,47523.7976,715
2128,20200927,16,11410585,47659.7385,716
2129,20200927,17,11410585,47613.9603,717
2130,20200927,18,11410585,47063.3714,718
2131,20200927,19,11410585,45996.5782,719
2132,20200927,20,11410585,43865.9171,720
2133,20200927,21,11410585,41528.118,721
2134,20200927,22,11410585,38755.8906,722
2135,20200927,23,11410585,35086.2371,723
2136,20200928,00,11410585,34298.5881,100
2137,20200928,01,11410585,34090.7689,101
2138,20200928,02,11410585,33760.5232,102
2139,20200928,03,11410585,33778.3976,103
2140,20200928,04,11410585,33979.5503,104
2141,20200928,05,11410585,35413.0889,105
2142,20200928,06,11410585,37618.1887,106
2143,20200928,07,11410585,44318.4142,107
2144,20200928,08,11410585,51622.0262,108
2145,20200928,09,11410585,58174.2004,109
2146,20200928,10,11410585,61670.2547,110
2147,20200928,11,11410585,62732.4567,111
2148,20200928,12,11410585,63864.3578,112
2149,20200928,13,11410585,66602.3035,113
2150,20200928,14,11410585,67818.3453,114
2151,20200928,15,11410585,66520.0466,115
2152,20200928,16,11410585,63023.8687,116
2153,20200928,17,11410585,58142.9279,117
2154,20200928,18,11410585,55311.1731,118
2155,20200928,19,11410585,52969.2209,119
2156,20200928,20,11410585,49235.6271,120
2157,20200928,21,11410585,45570.828,121
2158,20200928,22,11410585,41273.1018,122
2159,20200928,23,11410585,35455.9548,123
2160,20200929,00,11410585,34519.0707,200
2161,20200929,01,11410585,34193.3147,201
2162,20200929,02,11410585,33929.6701,202
2163,20200929,03,11410585,33765.9093,203
2164,20200929,04,11410585,33838.7055,204
2165,20200929,05,11410585,35048.1146,205
2166,20200929,06,11410585,37692.9572,206
2167,20200929,07,11410585,44228.8118,207
2168,20200929,08,11410585,52283.1818,208
2169,20200929,09,11410585,58175.0755,209
2170,20200929,10,11410585,60901.7556,210
2171,20200929,11,11410585,61816.7942,211
2172,20200929,12,11410585,62400.4824,212
2173,20200929,13,11410585,64813.3762,213
2174,20200929,14,11410585,66024.6444,214
2175,20200929,15,11410585,63214.2871,215
2176,20200929,16,11410585,59994.9372,216
2177,20200929,17,11410585,54952.2774,217
2178,20200929,18,11410585,51607.4426,218
2179,20200929,19,11410585,49209.5489,219
2180,20200929,20,11410585,46229.2364,220
2181,20200929,21,11410585,42824.066,221
2182,20200929,22,11410585,38744.2082,222
2183,20200929,23,11410585,33680.4994,223
2184,20200930,00,11410585,32526.6281,300
2185,20200930,01,11410585,31909.756,301
2186,20200930,02,11410585,31366.8537,302
2187,20200930,03,11410585,31194.7202,303
2188,20200930,04,11410585,31016.366,304
2189,20200930,05,11410585,31261.0966,305
2190,20200930,06,11410585,31186.7037,306
2191,20200930,07,11410585,31611.6587,307
2192,20200930,08,11410585,32567.7624,308
2193,20200930,09,11410585,34217.3409,309
2194,20200930,10,11410585,35948.223,310
2195,20200930,11,11410585,36972.3416,311
2196,20200930,12,11410585,37595.3344,312
2197,20200930,13,11410585,38829.9776,313
2198,20200930,14,11410585,39101.545,314
2199,20200930,15,11410585,39220.9882,315
2200,20200930,16,11410585,39029.2651,316
2201,20200930,17,11410585,38435.9318,317
2202,20200930,18,11410585,37632.0149,318
2203,20200930,19,11410585,36736.4269,319
2204,20200930,20,11410585,34617.4199,320
2205,20200930,21,11410585,32891.0894,321
2206,20200930,22,11410585,30476.1697,322
2207,20200930,23,11410585,27195.9075,323
2208,20201001,00,11410585,27147.0591,400
2209,20201001,01,11410585,26837.6481,401
2210,20201001,02,11410585,26686.98,402
2211,20201001,03,11410585,26590.3787,403
2212,20201001,04,11410585,26536.669,404
2213,20201001,05,11410585,27054.4877,405
2214,20201001,06,11410585,27119.7951,406
2215,20201001,07,11410585,27400.6895,407
2216,20201001,08,11410585,27998.8813,408
2217,20201001,09,11410585,28571.2689,409
2218,20201001,10,11410585,29012.1363,410
2219,20201001,11,11410585,29900.7263,411
2220,20201001,12,11410585,30444.6214,412
2221,20201001,13,11410585,31045.401,413
2222,20201001,14,11410585,31898.9053,414
2223,20201001,15,11410585,31806.7782,415
2224,20201001,16,11410585,31728.9116,416
2225,20201001,17,11410585,31446.3651,417
2226,20201001,18,11410585,31588.2609,418
2227,20201001,19,11410585,31916.6808,419
2228,20201001,20,11410585,31859.2814,420
2229,20201001,21,11410585,31041.2204,421
2230,20201001,22,11410585,29551.8109,422
2231,20201001,23,11410585,27091.1036,423
2232,20201002,00,11410585,26828.0685,500
2233,20201002,01,11410585,26311.1579,501
2234,20201002,02,11410585,26314.7305,502
2235,20201002,03,11410585,26118.0321,503
2236,20201002,04,11410585,26044.5587,504
2237,20201002,05,11410585,26470.8528,505
2238,20201002,06,11410585,26619.1893,506
2239,20201002,07,11410585,27041.3298,507
2240,20201002,08,11410585,28140.698,508
2241,20201002,09,11410585,29238.5305,509
2242,20201002,10,11410585,31120.8831,510
2243,20201002,11,11410585,32575.9598,511
2244,20201002,12,11410585,34353.016,512
2245,20201002,13,11410585,35577.4625,513
2246,20201002,14,11410585,36989.9319,514
2247,20201002,15,11410585,37971.4464,515
2248,20201002,16,11410585,38794.767,516
2249,20201002,17,11410585,39093.3402,517
2250,20201002,18,11410585,38788.5406,518
2251,20201002,19,11410585,38044.7777,519
2252,20201002,20,11410585,37530.6608,520
2253,20201002,21,11410585,36351.6552,521
2254,20201002,22,11410585,34105.5653,522
2255,20201002,23,11410585,30625.2613,523
2256,20201003,00,11410585,30270.9824,600
2257,20201003,01,11410585,29385.0227,601
2258,20201003,02,11410585,29070.807,602
2259,20201003,03,11410585,28929.9018,603
2260,20201003,04,11410585,28915.822,604
2261,20201003,05,11410585,29377.1259,605
2262,20201003,06,11410585,29361.3032,606
2263,20201003,07,11410585,29941.2264,607
2264,20201003,08,11410585,30383.3599,608
2265,20201003,09,11410585,32111.4927,609
2266,20201003,10,11410585,34109.9416,610
2267,20201003,11,11410585,35996.2923,611
2268,20201003,12,11410585,38343.9107,612
2269,20201003,13,11410585,40737.1685,613
2270,20201003,14,11410585,41957.2831,614
2271,20201003,15,11410585,43756.3136,615
2272,20201003,16,11410585,44504.5445,616
2273,20201003,17,11410585,44673.7936,617
2274,20201003,18,11410585,45111.8845,618
2275,20201003,19,11410585,44346.3287,619
2276,20201003,20,11410585,42416.2828,620
2277,20201003,21,11410585,40054.9989,621
2278,20201003,22,11410585,36613.7779,622
2279,20201003,23,11410585,32563.8952,623
2280,20201004,00,11410585,32052.3388,700
2281,20201004,01,11410585,31218.9894,701
2282,20201004,02,11410585,30780.3624,702
2283,20201004,03,11410585,30573.2986,703
2284,20201004,04,11410585,30512.8473,704
2285,20201004,05,11410585,30884.4101,705
2286,20201004,06,11410585,31101.0246,706
2287,20201004,07,11410585,31271.2458,707
2288,20201004,08,11410585,32483.8632,708
2289,20201004,09,11410585,34084.5092,709
2290,20201004,10,11410585,36048.1397,710
2291,20201004,11,11410585,37993.9255,711
2292,20201004,12,11410585,39924.6381,712
2293,20201004,13,11410585,42153.2622,713
2294,20201004,14,11410585,44573.0165,714
2295,20201004,15,11410585,45129.263,715
2296,20201004,16,11410585,45853.9111,716
2297,20201004,17,11410585,45796.2657,717
2298,20201004,18,11410585,45337.6746,718
2299,20201004,19,11410585,44400.5376,719
2300,20201004,20,11410585,42253.1175,720
2301,20201004,21,11410585,40081.0767,721
2302,20201004,22,11410585,37420.6916,722
2303,20201004,23,11410585,33839.8776,723
2304,20201005,00,11410585,33223.067,100
2305,20201005,01,11410585,33141.4297,101
2306,20201005,02,11410585,32800.04,102
2307,20201005,03,11410585,32672.6597,103
2308,20201005,04,11410585,32966.0182,104
2309,20201005,05,11410585,34310.4257,105
2310,20201005,06,11410585,36931.3397,106
2311,20201005,07,11410585,43549.1711,107
2312,20201005,08,11410585,51494.3703,108
2313,20201005,09,11410585,58489.86,109
2314,20201005,10,11410585,62930.736,110
2315,20201005,11,11410585,64172.2995,111
2316,20201005,12,11410585,66035.5453,112
2317,20201005,13,11410585,69481.0015,113
2318,20201005,14,11410585,71138.664,114
2319,20201005,15,11410585,70137.0935,115
2320,20201005,16,11410585,65951.3703,116
2321,20201005,17,11410585,60131.1075,117
2322,20201005,18,11410585,57342.6513,118
2323,20201005,19,11410585,53494.6802,119
2324,20201005,20,11410585,49868.0663,120
2325,20201005,21,11410585,46082.4173,121
2326,20201005,22,11410585,41776.2626,122
2327,20201005,23,11410585,36639.9512,123
2328,20201006,00,11410585,35575.3265,200
2329,20201006,01,11410585,35133.6416,201
2330,20201006,02,11410585,34999.7429,202
2331,20201006,03,11410585,34945.9689,203
2332,20201006,04,11410585,35012.9849,204
2333,20201006,05,11410585,36311.922,205
2334,20201006,06,11410585,39041.0313,206
2335,20201006,07,11410585,46049.1242,207
2336,20201006,08,11410585,54004.5171,208
2337,20201006,09,11410585,61122.1764,209
2338,20201006,10,11410585,65427.3904,210
2339,20201006,11,11410585,66365.9038,211
2340,20201006,12,11410585,68834.293,212
2341,20201006,13,11410585,72260.763,213
2342,20201006,14,11410585,73711.3316,214
2343,20201006,15,11410585,71177.7013,215
2344,20201006,16,11410585,67270.499,216
2345,20201006,17,11410585,61952.2835,217
2346,20201006,18,11410585,58361.0733,218
2347,20201006,19,11410585,55814.1113,219
2348,20201006,20,11410585,51975.1919,220
2349,20201006,21,11410585,48469.2085,221
2350,20201006,22,11410585,43409.4015,222
2351,20201006,23,11410585,37857.7058,223
2352,20201007,00,11410585,36682.1097,300
2353,20201007,01,11410585,36317.049,301
2354,20201007,02,11410585,36212.0912,302
2355,20201007,03,11410585,36185.8513,303
2356,20201007,04,11410585,36249.1652,304
2357,20201007,05,11410585,37592.0967,305
2358,20201007,06,11410585,40026.7407,306
2359,20201007,07,11410585,47484.5858,307
2360,20201007,08,11410585,55450.3579,308
2361,20201007,09,11410585,62740.1505,309
2362,20201007,10,11410585,67064.5117,310
2363,20201007,11,11410585,68601.3933,311
2364,20201007,12,11410585,70222.4011,312
2365,20201007,13,11410585,72956.5284,313
2366,20201007,14,11410585,74455.8158,314
2367,20201007,15,11410585,73497.6953,315
2368,20201007,16,11410585,68507.1059,316
2369,20201007,17,11410585,63741.3263,317
2370,20201007,18,11410585,59646.1107,318
2371,20201007,19,11410585,56942.9048,319
2372,20201007,20,11410585,53838.7845,320
2373,20201007,21,11410585,49534.3985,321
2374,20201007,22,11410585,44559.066,322
2375,20201007,23,11410585,38348.1697,323
2376,20201008,00,11410585,37820.9599,400
2377,20201008,01,11410585,37101.7986,401
2378,20201008,02,11410585,36860.2357,402
2379,20201008,03,11410585,36501.4335,403
2380,20201008,04,11410585,36785.8867,404
2381,20201008,05,11410585,38032.4035,405
2382,20201008,06,11410585,40317.9305,406
2383,20201008,07,11410585,47388.8264,407
2384,20201008,08,11410585,55121.992,408
2385,20201008,09,11410585,61852.5437,409
2386,20201008,10,11410585,66326.6524,410
2387,20201008,11,11410585,67409.5733,411
2388,20201008,12,11410585,68992.6629,412
2389,20201008,13,11410585,72385.3536,413
2390,20201008,14,11410585,73508.2943,414
2391,20201008,15,11410585,71848.9561,415
2392,20201008,16,11410585,68072.0641,416
2393,20201008,17,11410585,62489.1969,417
2394,20201008,18,11410585,59248.9653,418
2395,20201008,19,11410585,57525.6988,419
2396,20201008,20,11410585,54683.4971,420
2397,20201008,21,11410585,50828.4596,421
2398,20201008,22,11410585,45825.8236,422
2399,20201008,23,11410585,39549.9563,423
2400,20201009,00,11410585,38254.433,500
2401,20201009,01,11410585,37221.3509,501
2402,20201009,02,11410585,36887.2835,502
2403,20201009,03,11410585,36724.9502,503
2404,20201009,04,11410585,36504.9631,504
2405,20201009,05,11410585,37153.8558,505
2406,20201009,06,11410585,37361.5037,506
2407,20201009,07,11410585,38249.5827,507
2408,20201009,08,11410585,40063.5537,508
2409,20201009,09,11410585,42524.1048,509
2410,20201009,10,11410585,45076.8674,510
2411,20201009,11,11410585,46826.0236,511
2412,20201009,12,11410585,49688.4033,512
2413,20201009,13,11410585,51600.9523,513
2414,20201009,14,11410585,53345.4227,514
2415,20201009,15,11410585,53789.5784,515
2416,20201009,16,11410585,54472.3254,516
2417,20201009,17,11410585,53764.5049,517
2418,20201009,18,11410585,53262.654,518
2419,20201009,19,11410585,52644.3531,519
2420,20201009,20,11410585,50639.7793,520
2421,20201009,21,11410585,47996.8621,521
2422,20201009,22,11410585,43535.8935,522
2423,20201009,23,11410585,39137.5263,523
2424,20201010,00,11410585,38078.3417,600
2425,20201010,01,11410585,36686.331,601
2426,20201010,02,11410585,36144.3439,602
2427,20201010,03,11410585,35838.3245,603
2428,20201010,04,11410585,35761.3825,604
2429,20201010,05,11410585,36438.5002,605
2430,20201010,06,11410585,37170.1212,606
2431,20201010,07,11410585,38445.6892,607
2432,20201010,08,11410585,40859.5137,608
2433,20201010,09,11410585,44604.0383,609
2434,20201010,10,11410585,47084.8453,610
2435,20201010,11,11410585,48655.7745,611
2436,20201010,12,11410585,51239.1205,612
2437,20201010,13,11410585,52491.0613,613
2438,20201010,14,11410585,53679.5569,614
2439,20201010,15,11410585,54196.1301,615
2440,20201010,16,11410585,52950.269,616
2441,20201010,17,11410585,52277.1722,617
2442,20201010,18,11410585,52892.9689,618
2443,20201010,19,11410585,52315.8056,619
2444,20201010,20,11410585,49919.0529,620
2445,20201010,21,11410585,47038.8493,621
2446,20201010,22,11410585,43156.9229,622
2447,20201010,23,11410585,37723.2196,623
2448,20201011,00,11410585,37293.9371,700
2449,20201011,01,11410585,36560.5955,701
2450,20201011,02,11410585,35899.1617,702
2451,20201011,03,11410585,35710.2164,703
2452,20201011,04,11410585,35465.4231,704
2453,20201011,05,11410585,35950.3872,705
2454,20201011,06,11410585,36036.205,706
2455,20201011,07,11410585,36173.1892,707
2456,20201011,08,11410585,36844.6221,708
2457,20201011,09,11410585,38661.0175,709
2458,20201011,10,11410585,40703.2027,710
2459,20201011,11,11410585,43015.8015,711
2460,20201011,12,11410585,45177.0341,712
2461,20201011,13,11410585,47330.2047,713
2462,20201011,14,11410585,49197.4918,714
2463,20201011,15,11410585,49153.5272,715
2464,20201011,16,11410585,49484.6591,716
2465,20201011,17,11410585,50373.9801,717
2466,20201011,18,11410585,49635.5972,718
2467,20201011,19,11410585,48272.3939,719
2468,20201011,20,11410585,46432.4749,720
2469,20201011,21,11410585,43832.2831,721
2470,20201011,22,11410585,40512.667,722
2471,20201011,23,11410585,36567.3091,723
2472,20201012,00,11410585,35910.0596,100
2473,20201012,01,11410585,36034.7188,101
2474,20201012,02,11410585,35554.973,102
2475,20201012,03,11410585,35467.2644,103
2476,20201012,04,11410585,35642.677,104
2477,20201012,05,11410585,36945.0486,105
2478,20201012,06,11410585,39191.4737,106
2479,20201012,07,11410585,46521.085,107
2480,20201012,08,11410585,54545.3857,108
2481,20201012,09,11410585,62173.4317,109
2482,20201012,10,11410585,66473.0912,110
2483,20201012,11,11410585,67884.2512,111
2484,20201012,12,11410585,69892.4881,112
2485,20201012,13,11410585,72792.7079,113
2486,20201012,14,11410585,73942.2781,114
2487,20201012,15,11410585,72570.3065,115
2488,20201012,16,11410585,68108.5261,116
2489,20201012,17,11410585,62892.541,117
2490,20201012,18,11410585,60131.4514,118
2491,20201012,19,11410585,57148.5198,119
2492,20201012,20,11410585,53799.9604,120
2493,20201012,21,11410585,49804.5458,121
2494,20201012,22,11410585,43729.938,122
2495,20201012,23,11410585,38430.4709,123
2496,20201013,00,11410585,37349.4585,200
2497,20201013,01,11410585,36892.4902,201
2498,20201013,02,11410585,36515.7883,202
2499,20201013,03,11410585,36545.883,203
2500,20201013,04,11410585,36755.0239,204
2501,20201013,05,11410585,37824.4477,205
2502,20201013,06,11410585,40611.9496,206
2503,20201013,07,11410585,47760.9268,207
2504,20201013,08,11410585,55913.7315,208
2505,20201013,09,11410585,63212.9928,209
2506,20201013,10,11410585,67413.1147,210
2507,20201013,11,11410585,68843.3768,211
2508,20201013,12,11410585,70678.8622,212
2509,20201013,13,11410585,74568.3701,213
2510,20201013,14,11410585,76037.7163,214
2511,20201013,15,11410585,73820.9416,215
2512,20201013,16,11410585,69509.0087,216
2513,20201013,17,11410585,63651.1065,217
2514,20201013,18,11410585,60870.2441,218
2515,20201013,19,11410585,57626.5222,219
2516,20201013,20,11410585,54264.4814,220
2517,20201013,21,11410585,50605.7962,221
2518,20201013,22,11410585,45194.3575,222
2519,20201013,23,11410585,38935.8832,223
2520,20201014,00,11410585,37899.0759,300
2521,20201014,01,11410585,37363.8102,301
2522,20201014,02,11410585,36989.9993,302
2523,20201014,03,11410585,36880.5953,303
2524,20201014,04,11410585,36938.6533,304
2525,20201014,05,11410585,38067.6669,305
2526,20201014,06,11410585,40472.9675,306
2527,20201014,07,11410585,47396.7439,307
2528,20201014,08,11410585,55406.2975,308
2529,20201014,09,11410585,62903.9669,309
2530,20201014,10,11410585,67054.1167,310
2531,20201014,11,11410585,69606.2209,311
2532,20201014,12,11410585,70714.5184,312
2533,20201014,13,11410585,74114.956,313
2534,20201014,14,11410585,74978.5331,314
2535,20201014,15,11410585,73583.3329,315
2536,20201014,16,11410585,69720.9503,316
2537,20201014,17,11410585,64057.8118,317
2538,20201014,18,11410585,61015.5856,318
2539,20201014,19,11410585,58570.212,319
2540,20201014,20,11410585,55056.3945,320
2541,20201014,21,11410585,50751.3925,321
2542,20201014,22,11410585,45313.2423,322
2543,20201014,23,11410585,38503.8787,323
2544,20201015,00,11410585,37761.6558,400
2545,20201015,01,11410585,37323.8135,401
2546,20201015,02,11410585,36919.6097,402
2547,20201015,03,11410585,36891.2724,403
2548,20201015,04,11410585,36948.5098,404
2549,20201015,05,11410585,37910.2635,405
2550,20201015,06,11410585,40499.9598,406
2551,20201015,07,11410585,48103.4463,407
2552,20201015,08,11410585,55937.7549,408
2553,20201015,09,11410585,63084.9028,409
2554,20201015,10,11410585,66685.9069,410
2555,20201015,11,11410585,68287.8666,411
2556,20201015,12,11410585,70373.2617,412
2557,20201015,13,11410585,74010.5617,413
2558,20201015,14,11410585,75514.8241,414
2559,20201015,15,11410585,73143.8707,415
2560,20201015,16,11410585,68885.597,416
2561,20201015,17,11410585,63820.1879,417
2562,20201015,18,11410585,60491.8168,418
2563,20201015,19,11410585,58220.7843,419
2564,20201015,20,11410585,54807.3979,420
2565,20201015,21,11410585,51457.8451,421
2566,20201015,22,11410585,45589.458,422
2567,20201015,23,11410585,39492.8384,423
2568,20201016,00,11410585,38325.3304,500
2569,20201016,01,11410585,37933.1746,501
2570,20201016,02,11410585,37586.2889,502
2571,20201016,03,11410585,37535.7928,503
2572,20201016,04,11410585,37391.1485,504
2573,20201016,05,11410585,38485.0196,505
2574,20201016,06,11410585,40773.9671,506
2575,20201016,07,11410585,47643.8286,507
2576,20201016,08,11410585,55860.4367,508
2577,20201016,09,11410585,63009.8846,509
2578,20201016,10,11410585,66637.6931,510
2579,20201016,11,11410585,67885.9021,511
2580,20201016,12,11410585,69356.0431,512
2581,20201016,13,11410585,72335.8776,513
2582,20201016,14,11410585,73513.4969,514
2583,20201016,15,11410585,72713.6379,515
2584,20201016,16,11410585,67393.8207,516
2585,20201016,17,11410585,62499.906,517
2586,20201016,18,11410585,60830.4088,518
2587,20201016,19,11410585,59543.8602,519
2588,20201016,20,11410585,56640.5678,520
2589,20201016,21,11410585,52863.9759,521
2590,20201016,22,11410585,47671.1611,522
2591,20201016,23,11410585,40631.9214,523
2592,20201017,00,11410585,39717.0509,600
2593,20201017,01,11410585,38545.744,601
2594,20201017,02,11410585,37916.092,602
2595,20201017,03,11410585,37644.3765,603
2596,20201017,04,11410585,37673.8471,604
2597,20201017,05,11410585,38158.1859,605
2598,20201017,06,11410585,38562.7299,606
2599,20201017,07,11410585,39796.731,607
2600,20201017,08,11410585,42612.5847,608
2601,20201017,09,11410585,46677.1533,609
2602,20201017,10,11410585,49472.0284,610
2603,20201017,11,11410585,51264.1955,611
2604,20201017,12,11410585,52899.1748,612
2605,20201017,13,11410585,55466.5178,613
2606,20201017,14,11410585,57351.7671,614
2607,20201017,15,11410585,58044.1325,615
2608,20201017,16,11410585,57712.3268,616
2609,20201017,17,11410585,57100.4333,617
2610,20201017,18,11410585,56445.2955,618
2611,20201017,19,11410585,54969.4715,619
2612,20201017,20,11410585,52851.029,620
2613,20201017,21,11410585,50050.1954,621
2614,20201017,22,11410585,45394.6146,622
2615,20201017,23,11410585,39183.3084,623
2616,20201018,00,11410585,38895.4764,700
2617,20201018,01,11410585,38150.1135,701
2618,20201018,02,11410585,37460.0187,702
2619,20201018,03,11410585,37116.6708,703
2620,20201018,04,11410585,36628.0511,704
2621,20201018,05,11410585,36901.2753,705
2622,20201018,06,11410585,37352.7319,706
2623,20201018,07,11410585,37471.2063,707
2624,20201018,08,11410585,38410.1325,708
2625,20201018,09,11410585,40414.2917,709
2626,20201018,10,11410585,43510.3823,710
2627,20201018,11,11410585,45426.0667,711
2628,20201018,12,11410585,47759.302,712
2629,20201018,13,11410585,49978.9282,713
2630,20201018,14,11410585,51329.6506,714
2631,20201018,15,11410585,51715.2888,715
2632,20201018,16,11410585,51498.2873,716
2633,20201018,17,11410585,51182.6094,717
2634,20201018,18,11410585,50754.8701,718
2635,20201018,19,11410585,49392.8,719
2636,20201018,20,11410585,47566.7134,720
2637,20201018,21,11410585,44759.2397,721
2638,20201018,22,11410585,41586.4625,722
2639,20201018,23,11410585,36862.7111,723
2640,20201019,00,11410585,36288.0853,100
2641,20201019,01,11410585,36023.7351,101
2642,20201019,02,11410585,35881.9697,102
2643,20201019,03,11410585,35987.2572,103
2644,20201019,04,11410585,36018.2562,104
2645,20201019,05,11410585,37499.9231,105
2646,20201019,06,11410585,39744.4091,106
2647,20201019,07,11410585,47087.7701,107
2648,20201019,08,11410585,54892.8563,108
2649,20201019,09,11410585,61803.2467,109
2650,20201019,10,11410585,66202.0796,110
2651,20201019,11,11410585,67232.0198,111
2652,20201019,12,11410585,69525.3478,112
2653,20201019,13,11410585,72513.2562,113
2654,20201019,14,11410585,72962.3039,114
2655,20201019,15,11410585,70970.6892,115
2656,20201019,16,11410585,67295.9391,116
2657,20201019,17,11410585,62598.1692,117
2658,20201019,18,11410585,59463.1109,118
2659,20201019,19,11410585,56951.1558,119
2660,20201019,20,11410585,53389.9491,120
2661,20201019,21,11410585,49592.87,121
2662,20201019,22,11410585,44642.3603,122
2663,20201019,23,11410585,38090.5112,123
2664,20201020,00,11410585,37390.5205,200
2665,20201020,01,11410585,36851.3868,201
2666,20201020,02,11410585,36765.2439,202
2667,20201020,03,11410585,36647.6703,203
2668,20201020,04,11410585,36695.5078,204
2669,20201020,05,11410585,37993.0569,205
2670,20201020,06,11410585,40494.8914,206
2671,20201020,07,11410585,47951.4734,207
2672,20201020,08,11410585,55636.4535,208
2673,20201020,09,11410585,63269.6236,209
2674,20201020,10,11410585,66970.6213,210
2675,20201020,11,11410585,68370.1327,211
2676,20201020,12,11410585,69611.7593,212
2677,20201020,13,11410585,73050.7759,213
2678,20201020,14,11410585,73763.0684,214
2679,20201020,15,11410585,71658.6826,215
2680,20201020,16,11410585,68230.7761,216
2681,20201020,17,11410585,62260.9317,217
2682,20201020,18,11410585,58959.0925,218
2683,20201020,19,11410585,56580.8534,219
2684,20201020,20,11410585,53579.319,220
2685,20201020,21,11410585,49625.4814,221
2686,20201020,22,11410585,44661.3787,222
2687,20201020,23,11410585,38136.7331,223
2688,20201021,00,11410585,37406.1905,300
2689,20201021,01,11410585,37084.8163,301
2690,20201021,02,11410585,36756.1337,302
2691,20201021,03,11410585,36730.9409,303
2692,20201021,04,11410585,36685.3917,304
2693,20201021,05,11410585,37929.0384,305
2694,20201021,06,11410585,40565.0238,306
2695,20201021,07,11410585,47629.3113,307
2696,20201021,08,11410585,55616.738,308
2697,20201021,09,11410585,62322.9522,309
2698,20201021,10,11410585,65804.153,310
2699,20201021,11,11410585,67203.328,311
2700,20201021,12,11410585,68464.6608,312
2701,20201021,13,11410585,71421.329,313
2702,20201021,14,11410585,72072.1867,314
2703,20201021,15,11410585,70877.5854,315
2704,20201021,16,11410585,67158.6735,316
2705,20201021,17,11410585,62633.7595,317
2706,20201021,18,11410585,60175.453,318
2707,20201021,19,11410585,57759.4529,319
2708,20201021,20,11410585,54294.4122,320
2709,20201021,21,11410585,50375.2491,321
2710,20201021,22,11410585,45528.2655,322
2711,20201021,23,11410585,38312.5528,323
2712,20201022,00,11410585,38005.4644,400
2713,20201022,01,11410585,37604.7322,401
2714,20201022,02,11410585,37539.4206,402
2715,20201022,03,11410585,37350.9027,403
2716,20201022,04,11410585,37582.5853,404
2717,20201022,05,11410585,38693.2317,405
2718,20201022,06,11410585,41075.9884,406
2719,20201022,07,11410585,48339.0465,407
2720,20201022,08,11410585,56461.7767,408
